timestamp,values
2013-03-16T16:21:25-07:00,1
2013-03-16T20:44:01-07:00,0
2013-03-17T15:55:30-07:00,1
2013-03-17T17:54:45-07:00,0
2013-03-17T19:09:37-07:00,1
2013-03-18T07:42:02-07:00,0
2013-03-18T17:48:47-07:00,1
2013-03-18T19:04:02-07:00,0
2013-03-18T22:50:38-07:00,1
2013-03-19T03:07:12-07:00,0
2013-03-20T00:41:42-07:00,1
2013-03-20T06:52:22-07:00,0
2013-03-20T23:00:35-07:00,1
2013-03-21T05:04:16-07:00,0
2013-03-21T17:25:20-07:00,1
2013-03-22T01:26:42-07:00,0
2013-03-22T01:59:19-07:00,1
2013-03-22T03:21:12-07:00,0
2013-03-22T21:44:54-07:00,1
2013-03-23T03:49:57-07:00,0
2013-03-23T21:51:05-07:00,1
2013-03-24T03:17:52-07:00,0
