timestamp,values
2013-03-18T10:14:12-07:00,1
2013-03-18T17:58:31-07:00,0
2013-03-19T08:44:12-07:00,1
2013-03-19T14:12:56-07:00,0
2013-03-19T14:13:02-07:00,1
2013-03-20T01:09:06-07:00,0
2013-03-20T01:09:31-07:00,1
2013-03-20T02:06:53-07:00,0
2013-03-20T04:21:58-07:00,1
2013-03-20T06:56:09-07:00,0
2013-03-20T16:52:53-07:00,1
2013-03-21T01:25:11-07:00,0
2013-03-21T18:09:17-07:00,1
2013-03-22T00:47:30-07:00,0
2013-03-22T01:24:00-07:00,1
2013-03-22T01:28:39-07:00,0
2013-03-22T03:26:08-07:00,1
2013-03-22T05:07:13-07:00,0
2013-03-22T05:11:28-07:00,1
2013-03-22T09:51:37-07:00,0
2013-03-22T09:51:39-07:00,1
2013-03-22T18:50:40-07:00,0
2013-03-22T21:22:37-07:00,1
2013-03-22T23:33:53-07:00,0
2013-03-22T23:34:09-07:00,1
2013-03-23T05:20:12-07:00,0
2013-03-23T07:08:12-07:00,1
2013-03-23T07:16:18-07:00,0
2013-03-23T07:17:01-07:00,1
2013-03-23T17:53:42-07:00,0
2013-03-25T05:07:29-07:00,1
2013-03-25T05:44:48-07:00,0
2013-03-25T05:47:20-07:00,1
2013-03-25T05:47:57-07:00,0
2013-03-25T16:30:56-07:00,1
2013-03-25T17:35:42-07:00,0
2013-03-25T17:37:09-07:00,1
2013-03-25T20:06:44-07:00,0
2013-03-25T21:32:33-07:00,1
2013-03-26T16:56:51-07:00,1
2013-03-26T18:02:49-07:00,0
2013-03-26T18:03:57-07:00,1
2013-03-26T19:14:05-07:00,0
2013-03-26T19:18:55-07:00,1
2013-03-26T20:41:10-07:00,0
2013-03-26T21:09:30-07:00,1
2013-03-26T21:34:27-07:00,0
2013-03-26T21:34:37-07:00,1
2013-03-26T21:50:21-07:00,0
2013-03-26T22:25:12-07:00,1
2013-03-26T22:25:53-07:00,0
2013-03-27T00:12:25-07:00,1
2013-03-27T00:52:06-07:00,0
2013-03-27T01:25:09-07:00,1
2013-03-27T10:13:24-07:00,1
2013-03-27T14:51:26-07:00,0
2013-03-27T18:04:03-07:00,1
2013-03-27T20:15:10-07:00,0
2013-03-27T21:27:50-07:00,1
2013-03-27T21:29:31-07:00,0
2013-03-27T21:30:03-07:00,1
2013-03-27T21:31:19-07:00,0
2013-03-28T05:26:01-07:00,1
2013-03-28T15:15:55-07:00,0
2013-03-28T15:16:57-07:00,1
2013-03-29T01:12:32-07:00,0
2013-03-29T02:17:08-07:00,1
2013-03-29T02:18:40-07:00,0
2013-03-29T04:56:55-07:00,1
2013-03-29T05:12:47-07:00,0
2013-03-29T19:23:49-07:00,1
2013-03-29T19:25:36-07:00,0
2013-03-30T02:33:17-07:00,1
2013-03-30T03:27:10-07:00,0
2013-03-30T03:27:36-07:00,1
2013-03-30T04:22:25-07:00,0
2013-03-30T04:41:56-07:00,1
2013-03-30T05:17:38-07:00,0
2013-03-30T06:22:12-07:00,1
2013-03-30T19:35:58-07:00,0
2013-03-30T23:25:14-07:00,1
2013-03-30T23:38:42-07:00,0
2013-03-31T01:24:38-07:00,1
2013-03-31T06:13:32-07:00,0
2013-03-31T07:11:19-07:00,1
2013-03-31T14:46:16-07:00,0
2013-03-31T14:47:29-07:00,1
2013-03-31T15:46:23-07:00,0
2013-03-31T15:56:27-07:00,1
2013-03-31T18:47:56-07:00,0
2013-03-31T18:59:00-07:00,1
2013-03-31T20:30:08-07:00,0
2013-03-31T20:59:43-07:00,1
2013-03-31T21:48:53-07:00,0
2013-04-01T17:00:06-07:00,1
2013-04-01T17:29:31-07:00,0
2013-04-01T17:44:23-07:00,1
2013-04-02T06:02:39-07:00,0
2013-04-02T16:57:35-07:00,1
2013-04-02T23:58:50-07:00,0
2013-04-03T00:51:26-07:00,1
2013-04-03T01:21:06-07:00,0
2013-04-03T01:37:28-07:00,1
2013-04-03T01:38:33-07:00,0
2013-04-03T02:28:25-07:00,1
2013-04-03T03:14:49-07:00,0
2013-04-03T03:19:42-07:00,1
2013-04-03T16:12:16-07:00,0
2013-04-03T17:08:37-07:00,1
2013-04-03T20:06:56-07:00,0
2013-04-03T20:51:42-07:00,1
2013-04-04T03:10:33-07:00,0
