timestamp,values
2013-03-20T18:24:37-07:00,1
2013-03-20T18:39:12-07:00,0
2013-03-20T18:40:23-07:00,1
2013-03-20T18:40:59-07:00,0
2013-03-20T20:06:32-07:00,1
2013-03-20T20:06:49-07:00,0
2013-03-20T20:36:33-07:00,1
2013-03-20T20:38:39-07:00,0
2013-03-20T21:03:53-07:00,1
2013-03-20T21:19:50-07:00,0
2013-03-20T21:44:44-07:00,1
2013-03-20T22:00:27-07:00,0
2013-03-20T23:29:03-07:00,1
2013-03-20T23:37:36-07:00,0
2013-03-21T01:16:33-07:00,1
2013-03-21T01:39:18-07:00,0
2013-03-21T01:51:26-07:00,1
2013-03-21T02:29:38-07:00,0
2013-03-21T02:32:58-07:00,1
2013-03-21T02:45:07-07:00,0
2013-03-21T18:20:51-07:00,1
2013-03-21T18:21:06-07:00,0
2013-03-21T18:34:42-07:00,1
2013-03-21T18:38:43-07:00,0
2013-03-21T19:57:04-07:00,1
2013-03-21T20:09:45-07:00,0
2013-03-21T20:10:00-07:00,1
2013-03-21T20:10:07-07:00,0
2013-03-21T20:11:23-07:00,1
2013-03-21T20:12:10-07:00,0
2013-03-21T21:04:55-07:00,1
2013-03-21T21:21:15-07:00,0
2013-03-21T21:22:19-07:00,1
2013-03-21T22:42:46-07:00,0
2013-03-21T22:44:57-07:00,1
2013-03-21T23:00:58-07:00,0
2013-03-21T23:35:25-07:00,1
2013-03-22T00:43:52-07:00,0
2013-03-22T00:51:36-07:00,1
2013-03-22T01:07:59-07:00,0
2013-03-22T01:15:45-07:00,1
2013-03-22T02:17:12-07:00,0
2013-03-22T17:36:21-07:00,1
2013-03-22T18:11:29-07:00,0
2013-03-22T18:24:06-07:00,1
2013-03-22T19:38:00-07:00,0
2013-03-22T19:38:07-07:00,1
2013-03-22T20:24:27-07:00,0
2013-03-22T20:47:21-07:00,1
2013-03-22T20:48:59-07:00,0
2013-03-22T20:58:30-07:00,1
2013-03-22T20:58:37-07:00,0
2013-03-22T21:37:29-07:00,1
2013-03-22T23:23:21-07:00,0
2013-03-22T23:23:39-07:00,1
2013-03-22T23:24:11-07:00,0
2013-03-23T00:01:05-07:00,1
2013-03-23T00:01:18-07:00,0
2013-03-23T00:41:54-07:00,1
2013-03-23T01:37:07-07:00,0
2013-03-23T01:56:12-07:00,1
2013-03-23T02:03:09-07:00,0
2013-03-23T02:03:21-07:00,1
2013-03-23T03:08:41-07:00,0
