timestamp,values
2013-03-13T08:33:26-07:00,1
2013-03-13T11:47:49-07:00,1
2013-03-16T15:47:52-07:00,0
2013-03-16T15:49:57-07:00,1
2013-03-16T23:15:20-07:00,0
2013-03-16T23:34:29-07:00,1
2013-03-17T00:01:13-07:00,0
2013-03-17T00:02:00-07:00,1
2013-03-17T00:09:36-07:00,0
2013-03-17T00:11:08-07:00,1
2013-03-17T00:16:51-07:00,0
2013-03-17T00:19:45-07:00,1
2013-03-17T01:03:49-07:00,0
2013-03-17T01:06:05-07:00,1
2013-03-17T01:22:46-07:00,0
2013-03-17T01:26:02-07:00,1
2013-03-17T02:11:46-07:00,0
2013-03-17T07:45:21-07:00,1
2013-03-17T07:58:39-07:00,0
2013-03-17T12:03:22-07:00,1
2013-03-17T12:29:09-07:00,0
2013-03-17T12:31:54-07:00,1
2013-03-17T12:34:13-07:00,0
2013-03-17T15:31:51-07:00,1
2013-03-17T15:33:31-07:00,0
2013-03-17T15:37:51-07:00,1
2013-03-17T16:12:03-07:00,0
2013-03-17T18:24:52-07:00,1
2013-03-17T19:07:13-07:00,0
2013-03-17T19:19:54-07:00,1
2013-03-17T19:25:23-07:00,0
2013-03-17T21:29:36-07:00,1
2013-03-18T00:10:46-07:00,0
2013-03-18T10:10:06-07:00,1
2013-03-18T11:25:35-07:00,0
2013-03-18T11:28:10-07:00,1
2013-03-18T11:30:21-07:00,0
2013-03-18T12:07:04-07:00,1
2013-03-18T23:48:28-07:00,0
2013-03-18T23:50:34-07:00,1
2013-03-19T00:01:00-07:00,0
2013-03-19T00:01:14-07:00,1
2013-03-19T00:07:16-07:00,0
2013-03-19T00:09:09-07:00,1
2013-03-19T00:13:13-07:00,0
2013-03-19T00:16:12-07:00,1
2013-03-19T00:19:54-07:00,0
2013-03-19T00:23:48-07:00,1
2013-03-19T00:36:16-07:00,0
2013-03-19T00:36:55-07:00,1
2013-03-19T00:40:34-07:00,0
2013-03-19T00:41:03-07:00,1
2013-03-19T03:21:36-07:00,0
2013-03-19T08:29:58-07:00,1
