timestamp,values
2013-03-18T10:20:45-07:00,1
2013-03-18T10:36:33-07:00,0
2013-03-18T10:36:51-07:00,1
2013-03-18T11:13:03-07:00,0
2013-03-18T12:47:04-07:00,1
2013-03-18T13:23:41-07:00,0
2013-03-18T13:57:52-07:00,1
2013-03-18T14:09:53-07:00,0
2013-03-18T18:07:02-07:00,1
2013-03-18T18:22:17-07:00,0
2013-03-20T16:34:01-07:00,1
2013-03-20T18:16:01-07:00,0
2013-03-20T18:54:17-07:00,1
2013-03-20T18:57:53-07:00,0
2013-03-25T16:37:33-07:00,1
2013-03-25T19:27:27-07:00,0
2013-03-27T16:46:53-07:00,1
2013-03-27T17:30:25-07:00,0
2013-03-27T17:57:34-07:00,1
2013-03-27T18:43:05-07:00,0
2013-03-27T21:23:05-07:00,1
2013-03-28T00:45:00-07:00,0
2013-04-01T19:52:19-07:00,1
2013-04-01T20:24:50-07:00,0
2013-04-02T00:59:47-07:00,1
2013-04-02T01:15:24-07:00,0
2013-04-02T18:11:29-07:00,1
2013-04-02T18:25:27-07:00,0
2013-04-02T18:30:46-07:00,1
2013-04-02T18:47:45-07:00,0
2013-04-03T17:13:36-07:00,1
2013-04-03T17:47:20-07:00,0
2013-04-03T17:53:41-07:00,1
2013-04-03T19:13:25-07:00,0
2013-04-03T19:15:03-07:00,1
2013-04-03T19:48:49-07:00,0
2013-04-03T19:51:04-07:00,1
2013-04-03T20:15:55-07:00,0
2013-04-03T20:19:10-07:00,1
2013-04-03T20:34:55-07:00,0
2013-04-03T20:37:34-07:00,1
2013-04-03T20:47:27-07:00,0
2013-04-03T21:23:57-07:00,1
2013-04-03T21:41:10-07:00,0
2013-04-03T21:42:00-07:00,1
2013-04-03T21:42:36-07:00,0
2013-04-03T21:42:43-07:00,1
2013-04-03T22:00:37-07:00,0
2013-04-04T00:09:31-07:00,1
2013-04-04T00:35:09-07:00,0
2013-04-04T00:37:44-07:00,1
2013-04-04T00:49:58-07:00,0
